Device,Phase Reward,Recyclable Score,CO2 Emission Saved,Other Savings,CPU,Memory,Battery,Display,Keyboard,Plastics,Metals,Copper,Aluminum,Gold,Silver,Lead,Tin,Nickel,Zinc
Other,80.4779404132845,1,6.927491683206637,4.410468415957679,3,8,0,6,7,31,8,4.176718308924353,3.7664210625195285,0.7568926320423979,0.4161344018618375,0.3427054856950955,0.8791862749647423,0.8632019325015583,0.9159604831841572
Accessories,74.11391453526545,1,1.3204800684709461,4.561861510748467,15,44,15,0,17,18,33,3.1364773335637426,1.9922347832265686,0.9427416950884714,0.5031244606810704,0.08558448688907172,0.25234672895232535,0.14591645396668074,0.4372684717476396
Television,50.75867258427377,1,7.793463180619089,1.7476393237731975,49,17,24,50,6,18,4,3.9009877043662127,2.862736262194139,0.2654891389718381,0.032985619006787203,0.26733751516847515,0.799523443987713,0.747351621558428,0.7709610584558295
Other,93.69189924838632,0,5.9103968793022235,5.153868511826669,18,26,11,8,9,32,14,1.0584557975782634,0.16156263969282658,0.4083508671533286,0.9374786320606541,0.5921267318503793,0.8875217893957508,0.6854859189759056,0.2379617409881679
Other,39.56010994833858,1,2.6856571881517755,3.537881867658924,17,19,15,27,23,21,23,4.051519592311319,4.878237065934466,0.5015380396139247,0.6086682639149356,0.9246706509452264,0.6210081463730054,0.6827839714938214,0.08108600772735752
Refrigerator,84.84068760324229,1,6.827438828741968,9.67170240371216,45,40,15,31,26,31,13,1.3403144520452948,4.8691730046459964,0.6210541436650019,0.7834014436771018,0.490603903039905,0.23556459983278377,0.07902957649401254,0.3225566290939935
Television,62.388453387876126,0,2.8342068300711674,8.827879800160506,44,19,40,6,23,32,40,1.3859667018950579,0.44796019412062626,0.33533726652138673,0.8793502926666094,0.7383355079226384,0.9187217818255577,0.006314053112082774,0.34751554088784953
Accessories,80.75996721745153,1,8.046215408878624,8.595117281318714,11,27,5,43,50,42,43,1.2627952432262046,2.1216701572139978,0.1189220838052365,0.7167908545145237,0.18195664924870647,0.06004871646137644,0.18292782946120922,0.40115806623105554
Other,62.73412452710026,1,7.928145526017164,2.077141186830688,39,3,24,41,31,5,31,2.701333274769759,4.393818947678038,0.2761887094573179,0.46080180375708635,0.13878092309944023,0.3359014832955831,0.012661066792693743,0.8380049743394563
Mobile,38.61593367604218,1,3.907428339769503,5.999031014847329,12,46,40,14,9,4,15,0.16863951504199448,0.22384830729059557,0.08020183039943563,0.4307023544439551,0.6727302269282088,0.9476832491239637,0.9185782076238469,0.8117515427022686
Accessories,57.52693345541839,1,1.294185624330455,5.5838377938150945,0,48,16,46,0,46,9,4.606300431108082,0.13503956206767032,0.9657715092773779,0.769748450500977,0.29013277334704657,0.9006317619805237,0.5018344918307136,0.5778992623165297
Television,67.96141433928004,1,6.243473557194427,7.517854175097243,31,47,17,30,27,37,3,1.576672546105804,3.4430333756547977,0.7249463567361365,0.40018361878973396,0.9145231396513042,0.18229340875763966,0.6625609410812259,0.3071389501768905
Other,61.27454845434982,1,1.2607479561034884,13.486049436738428,3,6,4,35,18,38,8,4.634282454289972,2.961786973366376,0.47432610922210017,0.02986742075839699,0.9374697760508383,0.9927835159559842,0.6513586423969497,0.4198923292111635
Television,99.71298546971542,1,1.141429754023905,2.2179223517693054,17,18,49,1,15,15,2,3.9598726349263607,2.1584249519069894,0.6064656073410902,0.23734009287287372,0.001872635895789232,0.6819157412722906,0.6620194667825294,0.7344862243203016
Television,49.50767887945417,1,7.813374742609806,6.159935530309095,1,38,37,22,46,37,41,1.0426465735624952,3.534839247235193,0.4811785370815964,0.27220975195835584,0.16073685028498985,0.2550427661446508,0.8926713203222839,0.27673784306531135
Laptop,51.44386750017497,0,0.327687005762064,3.104985620797314,26,2,27,28,5,33,26,2.5770269537107438,3.2266886754643673,0.08129365615087347,0.6895855291210825,0.6120788203182516,0.37693494850285747,0.7265490747503144,0.3167472747152328
Other,67.56776601178802,0,5.966367994266612,7.319615063018395,49,43,13,17,20,39,18,1.9286228979431437,4.79863747429969,0.9958437054137425,0.3658727647056754,0.9146764038705288,0.26555487533391364,0.7393238010581776,0.6073587076923695
Refrigerator,76.56628307385455,1,3.3983150651127114,14.383269607341441,16,4,45,49,50,17,17,3.139106940767262,3.943211036368769,0.6027059538390975,0.28061715429625667,0.6275169119698297,0.3710839323796927,0.06539910232437929,0.09339057342979173
Other,71.53169682165671,0,3.3263261705475164,2.0069489206133384,36,20,8,18,34,8,40,2.141279120785946,4.7738450085082915,0.5998603037688076,0.659535372838902,0.15753761307336234,0.5811540690619609,0.8680854558838017,0.17343304849775731
Accessories,90.35311762821013,1,8.818192916231906,9.446383109561488,30,42,12,16,20,16,35,1.5522617173635933,0.866936654906722,0.5877143127698987,0.7697721275803862,0.6894717037753415,0.48650348268689214,0.9708953627855662,0.44136555083050155
Other,43.61157045977458,0,5.08652109122816,3.7106610393203034,37,8,20,1,5,35,24,3.9848157675302724,4.0451957932490705,0.8546947846767602,0.3331914547064462,0.04706959886015216,0.6788311809395463,0.5395085525472486,0.28055318974304455
Accessories,25.491129060654252,1,7.549288830997325,7.655042308744697,48,36,6,14,22,44,36,3.870912119790045,1.821372654848859,0.8659809037013689,0.6356742168096011,0.1403059601897927,0.10101291113820487,0.8101809044149709,0.8297261026263123
Laptop,67.99641964385737,0,8.577917900011753,14.545077931249992,18,46,26,12,6,1,49,1.3762732792877819,4.515572026258484,0.14366521264047394,0.9726398237488121,0.6281262435878485,0.89543641950464,0.10452062195553458,0.9591370418911965
Accessories,30.923742288121538,0,4.90871284101677,4.365885841868113,25,2,27,22,49,14,8,3.7127339866610325,1.1901276852844171,0.15803410927297235,0.8797594330180022,0.921336114320815,0.23344971995898556,0.7301816062795665,0.007644962633233332
Other,48.16068630730057,0,0.6526735796918892,6.429704145579784,9,5,35,19,16,41,9,2.7676338609241977,3.6157169685480732,0.697078391431336,0.2095119117948765,0.024833211625303386,0.10097719949126405,0.03114036777416862,0.7644487770207897
Accessories,62.53028603797616,1,3.9568000666310943,3.8795347129645985,5,41,38,6,44,41,36,0.17394510023549914,1.4094005148060818,0.44816074292510744,0.9986957098264967,0.3227022932788959,0.0447963911675997,0.049678001747929024,0.21130794626354266
Accessories,52.37368322130095,1,4.888423169351428,9.798771130708028,40,23,4,1,8,27,7,3.3143344289814225,0.6875976476399642,0.19339573445994385,0.6068591203533037,0.937592181554671,0.8063186590379507,0.8414657196038177,0.8761982250982289
Mobile,93.64593046544958,1,0.9174457080879361,14.040124038701244,37,17,43,35,11,12,35,4.68304277543343,4.54459075449669,0.12719623320393636,0.7549606563256901,0.8728074458064577,0.558956987648356,0.4097634496057021,0.4063421666224949
Accessories,61.4374778931012,1,2.0816196326678416,8.902201220771904,40,7,25,15,21,42,18,4.549127133215432,0.5818477283913748,0.8066308218616598,0.8545623845339089,0.044152823194415824,0.9013346850013687,0.5902626131620157,0.2742786518907341
Mobile,48.43688069000741,0,4.369643251000364,12.255676060736523,10,0,0,32,15,41,35,4.4976777823394185,0.2576898440151332,0.4843848193810243,0.35605595941152535,0.8528618623487788,0.17245995031743444,0.9176544227298309,0.8216181477769444
Laptop,88.1327803770316,1,8.813656705321776,2.3514032326985754,6,16,40,18,23,18,23,1.909557299735709,3.0621744476542228,0.9344271979383829,0.2988829836122264,0.44455261583369,0.6728920362224051,0.10025186082697168,0.3478886838481209
Accessories,97.34865024657512,0,1.6107882849622002,8.050103258273133,0,37,27,3,41,46,28,0.023809818429598173,4.612176613132065,0.2310582570548665,0.578473861359526,0.3299629670477616,0.40357241234322505,0.4372104768037588,0.05025944752765643
Mobile,26.03814075055447,1,1.4243747205892154,11.42509128780359,5,29,18,30,23,44,14,2.005202121544722,1.7801177068970802,0.430783570875789,0.23633389477836264,0.13506611885312336,0.19909100986026718,0.35402197453244677,0.3583512734358302
Accessories,43.08907271023165,1,2.5540637944754474,13.093724197212687,37,43,21,23,25,30,22,2.036597165048226,1.268411266538048,0.8976149310969591,0.6057729921711239,0.48519230769918886,0.1893923421078446,0.008345690609066758,0.6696143197524044
Television,53.97333116563344,0,8.740119004294018,10.43853515795971,21,45,49,43,15,24,5,4.354774984584535,3.15142081070856,0.15748437168987572,0.7103963025616152,0.2273085343943836,0.5617646179864945,0.3711561528061955,0.294337327564143
Television,76.71258345448436,0,2.417096161867296,1.9429321531298154,15,20,23,42,47,45,10,3.4702104746023155,3.119296356139532,0.008355845747027857,0.09539008176947583,0.4627364450747863,0.483771605995182,0.11706055115426217,0.9655965192907241
Refrigerator,62.1145871803083,0,7.900411843582762,14.225260826085883,43,3,14,49,40,20,44,3.027887536461782,2.2988157395941853,0.6370680441476336,0.05061518341848359,0.2303524872871605,0.7563647313357305,0.033536976199607826,0.2868511503638438
Accessories,79.84922271826471,0,5.272994156641975,6.702523465648087,37,20,6,3,30,29,40,2.0727746930238986,4.11001132968448,0.5735658489520759,0.9560299075980515,0.2090646102928111,0.7910282604763572,0.21160988803306624,0.5246489659241544
Accessories,48.15038565269711,0,0.5293869146192476,1.4745676731984392,10,37,25,22,21,15,35,3.3307873215527017,2.865915530759491,0.242815011067138,0.15220007279577674,0.4552699234305818,0.9476015451276243,0.6537884107722695,0.8703570243384245
Accessories,82.1479735273218,1,7.154143015596146,0.4576332540424882,0,47,31,17,15,48,50,0.318028230669945,0.4859372580008192,0.5982300116094139,0.17653773076768708,0.9246250829474907,0.4332442004246041,0.7876155489141212,0.08635511110120131
Refrigerator,48.81954280700819,1,2.5133906339966714,3.117473209434627,21,38,24,45,1,39,39,1.060859493123922,4.805715087343167,0.9987525837361019,0.041538634245818384,0.6067976566249063,0.2481720464787993,0.7438685074637607,0.30978711973400086
Accessories,39.01422263367775,0,1.5947717008447504,7.124751866487163,38,6,22,40,33,41,7,4.3194940214284925,2.5422052286207264,0.8501331992725875,0.8392912212776278,0.41245130585851386,0.06292297462070506,0.11644606666379709,0.1977849780900265
Other,58.80841800287902,1,3.367316272117873,14.892529972926285,11,19,17,35,50,39,17,1.231081499920802,3.2223206635302075,0.19259546306991027,0.6313350877409639,0.8515074461894457,0.07996717040945867,0.96595060641075,0.9673165111598326
Television,35.54430188303556,0,7.388633610074287,5.868957656462748,44,2,27,0,48,21,1,0.0400249707493755,3.582363902820922,0.670769058531484,0.15405472622239336,0.19768185536359806,0.25712900131030647,0.8077329170328033,0.2322926374580191
Television,67.39855539294835,1,2.3724004341166305,4.940777957726671,43,16,27,50,18,48,17,4.616922428305397,2.5419699535608853,0.8347569635455387,0.30823900062187193,0.27742273578757504,0.26712787643193403,0.6161284703866723,0.5107911782636614
Television,55.38792358745383,1,5.280280698523827,13.736468449872886,46,31,26,50,10,41,2,2.4954436947946137,0.06050488372787266,0.11330591764769615,0.2569297031619542,0.1329443204664681,0.9507560120485913,0.24578640582883637,0.5205581738582779
Accessories,84.47710110929144,1,7.783431671613702,5.2843425586503,8,48,13,27,0,24,13,4.8255387611992,2.5584537489658628,0.5468738763547543,0.0033127809005123465,0.977540877317749,0.4595614648764752,0.2069530613735885,0.2809320117309556
Laptop,76.863523987073,0,8.149034080776106,6.4830454706360365,17,41,23,29,33,28,39,3.7305872739690695,1.8053641289001328,0.9852111232237829,0.02385082498788693,0.7636494323346154,0.45009986241714506,0.4395285363707676,0.8815538338881298
Laptop,20.602622686915318,1,5.237620871340392,12.008715027030162,5,28,7,28,34,18,45,4.167585380953472,3.8997306629610318,0.030539435246040192,0.45676441452815697,0.4127623572804654,0.1599360888211695,0.913857473570266,0.1790208795140893
Television,88.0066069058231,0,4.93009045346934,13.587292392485246,3,41,13,13,32,28,30,4.962117279019623,2.891167106917772,0.9211935756248834,0.03971670765119628,0.7564339426551873,0.9297318123595408,0.9469766213909507,0.6210804271979105
Accessories,30.695169916920584,1,4.386176035538158,11.857682414092166,17,3,35,25,46,5,11,4.850119376056795,3.6449299747648385,0.44682120200296727,0.620831277081396,0.08721722198097526,0.7289087742412924,0.08825028046496464,0.12817676314828308
Accessories,64.23029380731708,1,9.57187234083339,7.117182675741283,3,18,14,42,30,44,16,4.744501942390368,0.29828890456185586,0.79645167421159,0.18796712534056836,0.6560428400208947,0.40297065026087986,0.21999291381101516,0.2825135361255431
Other,76.79289097779181,0,6.5830202443997585,8.772828955933425,33,10,36,9,35,36,40,3.4290869904148695,0.18796732997829857,0.3391846468635593,0.7383678443535352,0.310421418534656,0.8783524245122788,0.7013807856904624,0.5103005300932607
Laptop,21.74534219954684,0,5.130304574703154,5.915028071587381,44,5,8,17,5,20,14,4.4193804969903185,0.5101662354913672,0.05708757129523445,0.6156554649205837,0.2651991030595443,0.20829359180769613,0.596525962962398,0.6152884342499738
Laptop,95.53415856027775,1,0.5270003174474847,12.360180382109238,20,41,8,26,10,32,11,2.4906034582129273,2.243250376265114,0.5123883709721864,0.022137779849343064,0.383957917120474,0.7251269193080839,0.3428471773888966,0.1780568560346456
Laptop,47.62759538971772,1,0.5779467198638799,1.717090519352954,21,39,44,9,18,3,40,1.5801135457426123,1.0484454078685808,0.6596867172967877,0.777892289646241,0.8264263993899001,0.4724111214122205,0.7321303078686531,0.7209813752566457
Television,51.20076710395793,0,7.966302179377738,11.689042237266003,49,25,46,3,24,10,1,0.48519613067330936,4.006552518385643,0.240160467113526,0.9368261472257126,0.5136415569551783,0.773600603159932,0.38059975069063756,0.9316395961856615
Refrigerator,59.63927227106627,1,2.9994299503179436,13.640769327195953,38,21,31,12,43,20,5,1.458983515513181,4.037159101529268,0.23775490898441953,0.5603736848871305,0.8659901926316735,0.366995023645473,0.6500967739381919,0.011202360197353878
Laptop,27.323968564944572,0,4.908067284155344,2.9998588111675057,37,25,36,12,43,40,23,2.738284350346039,4.204713047221229,0.5273995773242472,0.9795096044767865,0.3214199296117026,0.2890599137679417,0.799844079934979,0.4392821881447354
Laptop,43.455699205981574,1,3.2739703653209826,14.405079203053429,23,27,2,15,46,4,35,1.1987343483785606,0.6292417827346675,0.6887288486995654,0.05584119840718671,0.6985834656172815,0.3108182229156281,0.18346986235142526,0.4769918049644517
Refrigerator,27.031162247067257,0,0.11023257351338467,13.271610735970318,2,20,45,9,25,50,26,3.944627048302658,1.6805319983488158,0.7943372339479388,0.9677792999591489,0.5884011081097491,0.26913188030374324,0.93080380846906,0.0687665008333852
Mobile,58.93952076805199,0,2.417809423112817,7.545854358067879,4,25,48,47,43,24,27,1.6826118263248997,1.6834792831805894,0.4537956392476503,0.46865023936008476,0.1435677603457235,0.16508365246570655,0.9989375099773952,0.8288580164202453
Refrigerator,60.3113904314695,1,2.722406818832437,1.098450173410691,39,37,28,37,45,44,33,0.9367389107626867,3.909890355452012,0.013355910626845935,0.49631660417711376,0.7683023717231177,0.578971457733627,0.8413348092593648,0.535436030857106
Television,75.80391624234338,0,4.060266363585567,13.323440861122595,8,45,9,37,18,23,29,0.3880599221319009,3.338403669908047,0.9370042903404693,0.26935417753509494,0.9913992930931125,0.8972243554935158,0.9516433045709155,0.1701944743667767
Television,93.74785595585647,1,9.401722368664313,0.1490936973107304,6,10,15,17,34,48,41,3.37760441079465,1.6352981042256527,0.7663279676784808,0.5516313080159078,0.07389540815860629,0.5837994727411766,0.41111990414817123,0.04355657950218561
Accessories,88.89917829189102,1,7.725697372460737,3.4280890678290312,13,16,1,32,35,1,49,4.713928344423421,2.8168505177816403,0.21076862626715676,0.289342416086778,0.7176552405826508,0.15874946374402132,0.17131350556429092,0.4051086895012289
Mobile,50.67679560479941,0,6.642339709203934,5.900805693470455,32,45,7,21,22,7,15,3.9645078961781333,2.439571415829931,0.9623392419972717,0.2793446454092796,0.5717656573864569,0.9798746819717051,0.5619865205791555,0.31926888846336154
Refrigerator,42.97881378258226,1,7.509601837934055,7.470115641735128,4,42,39,17,19,19,19,2.1753280012481984,1.763377081255233,0.45815681144732634,0.9358818975227268,0.6834173962712645,0.6404837117217397,0.3785124501204731,0.23483680567084908
Accessories,62.36166596496809,0,8.889853044776396,10.21579260725889,29,4,2,39,19,29,42,2.536818399274904,4.6345102950619514,0.37999501986503126,0.975773586219967,0.2217134064968258,0.745061633233126,0.30125411160724747,0.7400909316738311
